customer_id,latent_persona,tenure_months,signup_date,support_ticket_bias,order_count,total_spend,avg_order_value,avg_discount_rate,return_rate,online_order_share,unique_categories,active_months,total_units,last_order_date,first_order_date,recency_days,purchase_frequency_per_month,revenue_per_month,active_month_ratio,avg_units_per_order,support_tickets,cluster_id,segment_name
C00978,Loyal Growth,24,2024-03-27,0,14,1396.34,99.7386,0.2156,0.0,0.7857,5,7,33,2026-03-15,2025-07-15,11,0.5833,58.1808,0.2917,2.3571,0,0,Growth Loyalists
C00979,High-Value At Risk,19,2024-08-26,2,9,1469.1,163.2333,0.2278,0.1111,0.4444,4,6,15,2025-12-02,2025-03-28,114,0.4737,77.3211,0.3158,1.6667,4,4,High-Value At Risk
C00980,Loyal Growth,16,2024-11-25,1,12,1096.12,91.3433,0.2585,0.1667,0.8333,5,8,37,2026-03-17,2025-07-02,9,0.75,68.5075,0.5,3.0833,1,3,Champions
C00981,Dormant,6,2025-09-25,1,1,28.91,28.91,0.3066,0.0,1.0,1,1,4,2025-10-15,2025-10-15,162,0.1667,4.8183,0.1667,4.0,4,1,Dormant
C00982,Dormant,19,2024-08-26,3,3,151.28,50.4267,0.249,0.0,0.3333,3,2,5,2025-07-20,2025-04-09,249,0.1579,7.9621,0.1053,1.6667,6,1,Dormant
C00983,Discount-Led,9,2025-06-26,1,14,727.05,51.9321,0.3931,0.1429,0.8571,4,7,31,2026-02-09,2025-07-31,45,1.5556,80.7833,0.7778,2.2143,1,3,Champions
C00984,High-Value At Risk,24,2024-03-27,3,11,1788.78,162.6164,0.2542,0.0909,0.5455,6,6,24,2025-11-22,2025-03-28,124,0.4583,74.5325,0.25,2.1818,5,4,High-Value At Risk
C00985,Champions,21,2024-06-26,4,18,2519.84,139.9911,0.119,0.0,0.3889,6,8,37,2026-03-24,2025-07-17,2,0.8571,119.9924,0.381,2.0556,5,0,Growth Loyalists
C00986,Dormant,6,2025-09-25,0,1,36.49,36.49,0.4242,0.0,0.0,1,1,5,2025-10-20,2025-10-20,157,0.1667,6.0817,0.1667,5.0,0,1,Dormant
C00987,Loyal Growth,15,2024-12-25,1,10,1128.73,112.873,0.2984,0.0,0.9,5,6,33,2026-02-26,2025-05-31,28,0.6667,75.2487,0.4,3.3,1,0,Growth Loyalists
C00988,Champions,18,2024-09-25,1,15,2336.85,155.79,0.1148,0.0667,0.4,5,7,48,2026-03-14,2025-08-30,12,0.8333,129.825,0.3889,3.2,1,0,Growth Loyalists
C00989,Loyal Growth,19,2024-08-26,0,18,1769.89,98.3272,0.2342,0.0,0.6667,6,9,47,2026-03-06,2025-07-09,20,0.9474,93.1521,0.4737,2.6111,0,3,Champions
C00990,Discount-Led,10,2025-05-26,0,12,499.78,41.6483,0.5137,0.0833,0.5833,5,7,27,2026-01-15,2025-07-03,70,1.2,49.978,0.7,2.25,0,3,Champions
C00991,Discount-Led,12,2025-03-27,1,10,441.7,44.17,0.4384,0.2,0.9,5,6,22,2026-02-14,2025-06-23,40,0.8333,36.8083,0.5,2.2,4,2,Discount-Driven
C00992,Discount-Led,11,2025-04-26,2,11,538.78,48.98,0.4628,0.0,0.9091,5,6,38,2026-02-05,2025-06-26,49,1.0,48.98,0.5455,3.4545,3,2,Discount-Driven
C00993,Discount-Led,17,2024-10-26,0,9,438.56,48.7289,0.4044,0.2222,0.4444,4,8,28,2025-12-28,2025-05-17,88,0.5294,25.7976,0.4706,3.1111,1,2,Discount-Driven
C00994,Loyal Growth,23,2024-04-26,0,23,2114.78,91.947,0.2173,0.0435,0.7826,6,9,51,2026-02-25,2025-05-14,29,1.0,91.947,0.3913,2.2174,0,3,Champions
C00995,Dormant,20,2024-07-26,2,5,136.54,27.308,0.351,0.0,0.4,4,3,17,2025-10-27,2025-04-04,150,0.25,6.827,0.15,3.4,4,1,Dormant
C00996,High-Value At Risk,20,2024-07-26,5,9,1213.78,134.8644,0.2508,0.2222,0.6667,5,4,20,2025-10-31,2025-04-17,146,0.45,60.689,0.2,2.2222,5,4,High-Value At Risk
C00997,Discount-Led,23,2024-04-26,0,12,486.23,40.5192,0.4948,0.1667,1.0,4,6,22,2026-02-13,2025-06-16,41,0.5217,21.1404,0.2609,1.8333,0,2,Discount-Driven
C00998,Champions,29,2023-10-27,0,17,2744.21,161.4241,0.1024,0.0588,0.4706,5,9,43,2026-03-15,2025-06-26,11,0.5862,94.6279,0.3103,2.5294,0,0,Growth Loyalists
C00999,Dormant,18,2024-09-25,1,6,250.38,41.73,0.2766,0.0,0.1667,2,4,16,2025-10-17,2025-04-03,160,0.3333,13.91,0.2222,2.6667,2,1,Dormant
C01000,Loyal Growth,28,2023-11-26,1,15,1304.6,86.9733,0.2261,0.0,0.7333,6,6,33,2026-02-25,2025-07-08,29,0.5357,46.5929,0.2143,2.2,1,0,Growth Loyalists
C01001,Champions,27,2023-12-27,0,19,3359.98,176.8411,0.1016,0.0,0.5263,6,7,59,2026-03-15,2025-07-16,11,0.7037,124.4437,0.2593,3.1053,0,0,Growth Loyalists
C01002,High-Value At Risk,32,2023-07-28,2,12,2062.37,171.8642,0.2006,0.0,0.4167,6,7,32,2025-10-26,2025-03-28,151,0.375,64.4491,0.2188,2.6667,3,4,High-Value At Risk
C01003,Champions,30,2023-09-26,1,11,1497.2,136.1091,0.1278,0.0909,0.3636,5,8,20,2026-03-23,2025-07-22,3,0.3667,49.9067,0.2667,1.8182,1,0,Growth Loyalists
C01004,Champions,16,2024-11-25,0,21,3241.25,154.3452,0.1006,0.0952,0.5714,6,9,48,2026-03-14,2025-06-12,12,1.3125,202.5781,0.5625,2.2857,1,3,Champions
C01005,Discount-Led,19,2024-08-26,0,12,575.63,47.9692,0.4521,0.1667,0.6667,6,7,34,2026-01-30,2025-04-26,55,0.6316,30.2963,0.3684,2.8333,2,2,Discount-Driven
C01006,Loyal Growth,24,2024-03-27,0,7,791.75,113.1071,0.2977,0.0,1.0,4,5,17,2026-03-19,2025-09-30,7,0.2917,32.9896,0.2083,2.4286,0,0,Growth Loyalists
C01007,Dormant,10,2025-05-26,1,1,34.46,34.46,0.4662,0.0,0.0,1,1,2,2025-08-17,2025-08-17,221,0.1,3.446,0.1,2.0,2,1,Dormant
C01008,Loyal Growth,14,2025-01-25,0,14,1238.19,88.4421,0.2784,0.0714,0.7857,5,6,41,2026-02-28,2025-07-24,26,1.0,88.4421,0.4286,2.9286,1,3,Champions
C01009,Discount-Led,23,2024-04-26,0,8,391.2,48.9,0.4769,0.25,0.875,4,7,24,2026-01-21,2025-06-28,64,0.3478,17.0087,0.3043,3.0,2,2,Discount-Driven
C01010,High-Value At Risk,19,2024-08-26,1,13,2246.85,172.8346,0.2285,0.0769,0.4615,5,5,35,2025-09-26,2025-04-10,181,0.6842,118.2553,0.2632,2.6923,1,4,High-Value At Risk
C01011,Discount-Led,16,2024-11-25,0,7,361.72,51.6743,0.4207,0.1429,1.0,4,6,16,2026-02-09,2025-05-06,45,0.4375,22.6075,0.375,2.2857,0,2,Discount-Driven
C01012,Discount-Led,10,2025-05-26,1,5,217.11,43.422,0.4514,0.0,1.0,3,5,14,2026-02-28,2025-08-17,26,0.5,21.711,0.5,2.8,3,2,Discount-Driven
C01013,High-Value At Risk,17,2024-10-26,4,11,1883.57,171.2336,0.144,0.0,0.2727,6,5,25,2025-12-18,2025-04-03,98,0.6471,110.7982,0.2941,2.2727,4,4,High-Value At Risk
C01014,Dormant,9,2025-06-26,0,4,166.24,41.56,0.4006,0.25,1.0,2,2,12,2025-09-03,2025-07-07,204,0.4444,18.4711,0.2222,3.0,5,1,Dormant
C01015,Loyal Growth,16,2024-11-25,0,12,960.43,80.0358,0.3039,0.0833,0.75,4,8,34,2026-02-28,2025-05-20,26,0.75,60.0269,0.5,2.8333,0,3,Champions
C01016,Champions,18,2024-09-25,0,17,2773.6,163.1529,0.112,0.1176,0.5294,6,9,29,2026-03-17,2025-06-20,9,0.9444,154.0889,0.5,1.7059,1,0,Growth Loyalists
C01017,Discount-Led,23,2024-04-26,1,11,512.09,46.5536,0.482,0.1818,0.7273,5,6,23,2025-12-31,2025-05-17,85,0.4783,22.2648,0.2609,2.0909,3,2,Discount-Driven
C01018,Dormant,12,2025-03-27,1,2,58.44,29.22,0.1849,0.0,1.0,2,2,3,2025-09-09,2025-04-03,198,0.1667,4.87,0.1667,1.5,1,1,Dormant
C01019,Champions,32,2023-07-28,0,16,2731.08,170.6925,0.1062,0.0,0.4375,5,7,42,2026-03-21,2025-07-15,5,0.5,85.3462,0.2188,2.625,0,0,Growth Loyalists
C01020,High-Value At Risk,33,2023-06-27,2,6,1145.85,190.975,0.2524,0.1667,0.0,5,5,19,2025-12-19,2025-04-02,97,0.1818,34.7227,0.1515,3.1667,3,4,High-Value At Risk
C01021,Dormant,7,2025-08-26,0,6,222.78,37.13,0.3202,0.0,0.0,4,2,10,2025-09-25,2025-08-28,182,0.8571,31.8257,0.2857,1.6667,2,1,Dormant
C01022,Discount-Led,20,2024-07-26,0,7,301.46,43.0657,0.4923,0.0,0.8571,3,4,19,2026-02-18,2025-09-17,36,0.35,15.073,0.2,2.7143,1,2,Discount-Driven
C01023,Dormant,18,2024-09-25,0,4,115.74,28.935,0.43,0.0,0.5,3,3,9,2025-08-17,2025-04-15,221,0.2222,6.43,0.1667,2.25,2,1,Dormant
C01024,High-Value At Risk,24,2024-03-27,0,16,2959.78,184.9862,0.2009,0.125,0.5,6,4,49,2025-10-13,2025-04-03,164,0.6667,123.3242,0.1667,3.0625,0,4,High-Value At Risk
C01025,Discount-Led,18,2024-09-25,2,11,439.72,39.9745,0.5079,0.0909,0.8182,5,8,24,2026-02-08,2025-04-10,46,0.6111,24.4289,0.4444,2.1818,2,2,Discount-Driven
C01026,Loyal Growth,16,2024-11-25,0,13,1420.75,109.2885,0.2227,0.0769,0.7692,5,10,29,2026-03-16,2025-06-06,10,0.8125,88.7969,0.625,2.2308,0,3,Champions
C01027,Dormant,10,2025-05-26,0,1,24.46,24.46,0.5155,0.0,0.0,1,1,1,2025-07-01,2025-07-01,268,0.1,2.446,0.1,1.0,1,1,Dormant
C01028,Loyal Growth,21,2024-06-26,1,22,2191.2,99.6,0.1787,0.0909,0.7273,6,10,45,2026-03-17,2025-05-08,9,1.0476,104.3429,0.4762,2.0455,1,3,Champions
C01029,Discount-Led,24,2024-03-27,0,14,612.84,43.7743,0.4365,0.0714,0.9286,5,8,36,2026-01-07,2025-04-23,78,0.5833,25.535,0.3333,2.5714,1,2,Discount-Driven
C01030,Loyal Growth,18,2024-09-25,0,15,1753.74,116.916,0.1629,0.0,0.8,6,8,57,2026-03-19,2025-07-16,7,0.8333,97.43,0.4444,3.8,0,0,Growth Loyalists
C01031,Discount-Led,16,2024-11-25,0,11,528.39,48.0355,0.4374,0.3636,0.9091,5,6,20,2026-02-02,2025-05-25,52,0.6875,33.0244,0.375,1.8182,0,2,Discount-Driven
C01032,Discount-Led,8,2025-07-26,1,12,627.97,52.3308,0.4406,0.25,0.9167,5,5,34,2026-01-28,2025-09-05,57,1.5,78.4962,0.625,2.8333,1,3,Champions
C01033,High-Value At Risk,22,2024-05-27,1,17,2754.53,162.0312,0.2233,0.1176,0.4706,5,6,45,2025-10-22,2025-03-27,155,0.7727,125.2059,0.2727,2.6471,1,4,High-Value At Risk
C01034,Dormant,15,2024-12-25,0,3,106.09,35.3633,0.3259,0.0,0.0,3,3,9,2025-09-28,2025-04-25,179,0.2,7.0727,0.2,3.0,3,1,Dormant
C01035,Loyal Growth,22,2024-05-27,1,15,1637.53,109.1687,0.2008,0.0,0.6667,6,9,25,2026-03-07,2025-05-06,19,0.6818,74.4332,0.4091,1.6667,1,0,Growth Loyalists
C01036,Discount-Led,13,2025-02-24,4,9,484.77,53.8633,0.4373,0.1111,0.6667,4,6,21,2026-01-16,2025-06-08,69,0.6923,37.29,0.4615,2.3333,4,2,Discount-Driven
C01037,Loyal Growth,26,2024-01-26,2,15,1486.13,99.0753,0.2098,0.0667,0.8,6,8,27,2026-03-07,2025-07-14,19,0.5769,57.1588,0.3077,1.8,2,0,Growth Loyalists
C01038,Loyal Growth,26,2024-01-26,1,17,1731.57,101.8571,0.2372,0.1176,0.8235,5,8,40,2026-02-26,2025-07-14,28,0.6538,66.5988,0.3077,2.3529,2,0,Growth Loyalists
C01039,High-Value At Risk,16,2024-11-25,5,10,1357.45,135.745,0.2562,0.2,0.5,4,6,33,2025-11-02,2025-03-29,144,0.625,84.8406,0.375,3.3,8,4,High-Value At Risk
C01040,Champions,29,2023-10-27,0,14,2457.01,175.5007,0.1416,0.0714,0.5714,5,9,45,2026-03-20,2025-06-21,6,0.4828,84.7245,0.3103,3.2143,0,0,Growth Loyalists
C01041,Champions,27,2023-12-27,3,15,2265.57,151.038,0.0893,0.0667,0.4667,5,9,31,2026-03-20,2025-06-08,6,0.5556,83.91,0.3333,2.0667,3,0,Growth Loyalists
C01042,Discount-Led,20,2024-07-26,1,19,833.67,43.8774,0.4912,0.0526,0.7895,6,10,38,2026-03-04,2025-05-26,22,0.95,41.6835,0.5,2.0,2,3,Champions
C01043,Discount-Led,20,2024-07-26,0,11,516.84,46.9855,0.4828,0.2727,0.6364,6,6,23,2026-01-01,2025-05-10,84,0.55,25.842,0.3,2.0909,1,2,Discount-Driven
C01044,Discount-Led,24,2024-03-27,2,7,308.08,44.0114,0.4852,0.2857,0.7143,4,6,19,2026-01-03,2025-04-28,82,0.2917,12.8367,0.25,2.7143,3,2,Discount-Driven
C01045,Champions,29,2023-10-27,0,9,1335.98,148.4422,0.1364,0.0,0.5556,5,6,27,2026-03-19,2025-09-10,7,0.3103,46.0683,0.2069,3.0,0,0,Growth Loyalists
C01046,Loyal Growth,14,2025-01-25,1,12,1206.49,100.5408,0.2737,0.1667,0.9167,6,6,33,2026-03-16,2025-06-12,10,0.8571,86.1779,0.4286,2.75,2,3,Champions
C01047,Loyal Growth,10,2025-05-26,1,10,910.25,91.025,0.2295,0.3,0.9,5,7,26,2026-03-07,2025-09-16,19,1.0,91.025,0.7,2.6,3,3,Champions
C01048,Discount-Led,9,2025-06-26,1,3,95.71,31.9033,0.5125,0.0,0.6667,3,3,4,2026-03-07,2025-09-14,19,0.3333,10.6344,0.3333,1.3333,1,2,Discount-Driven
C01049,Dormant,15,2024-12-25,0,6,269.17,44.8617,0.282,0.0,0.1667,4,3,18,2025-08-29,2025-04-19,209,0.4,17.9447,0.2,3.0,1,1,Dormant
C01050,Loyal Growth,13,2025-02-24,1,6,611.65,101.9417,0.1902,0.0,0.6667,5,5,18,2026-03-18,2025-08-01,8,0.4615,47.05,0.3846,3.0,1,0,Growth Loyalists
C01051,Discount-Led,10,2025-05-26,1,5,265.8,53.16,0.4756,0.0,0.6,3,5,11,2026-02-24,2025-06-16,30,0.5,26.58,0.5,2.2,1,2,Discount-Driven
C01052,Champions,31,2023-08-27,0,14,2326.94,166.21,0.0996,0.0,0.5,5,7,36,2026-03-24,2025-07-05,2,0.4516,75.0626,0.2258,2.5714,0,0,Growth Loyalists
C01053,Loyal Growth,15,2024-12-25,1,14,1443.66,103.1186,0.2262,0.1429,0.7143,5,7,29,2026-03-16,2025-08-11,10,0.9333,96.244,0.4667,2.0714,1,3,Champions
C01054,Champions,21,2024-06-26,1,13,2031.02,156.2323,0.0836,0.0,0.3846,5,8,38,2026-03-19,2025-07-21,7,0.619,96.7152,0.381,2.9231,1,0,Growth Loyalists
C01055,Loyal Growth,17,2024-10-26,0,16,1651.14,103.1963,0.2088,0.0625,0.9375,6,9,31,2026-03-01,2025-04-09,25,0.9412,97.1259,0.5294,1.9375,0,3,Champions
C01056,Discount-Led,9,2025-06-26,0,6,311.26,51.8767,0.446,0.3333,0.8333,4,5,16,2026-02-02,2025-08-02,52,0.6667,34.5844,0.5556,2.6667,5,2,Discount-Driven
C01057,Dormant,13,2025-02-24,1,3,186.37,62.1233,0.2104,0.0,0.3333,3,3,10,2025-08-30,2025-03-30,208,0.2308,14.3362,0.2308,3.3333,2,1,Dormant
C01058,Loyal Growth,25,2024-02-25,1,16,1429.26,89.3288,0.2133,0.0,0.6875,6,8,48,2026-02-26,2025-05-26,28,0.64,57.1704,0.32,3.0,1,0,Growth Loyalists
C01059,High-Value At Risk,28,2023-11-26,6,4,620.91,155.2275,0.1882,0.75,0.75,3,3,9,2025-11-21,2025-04-22,125,0.1429,22.1754,0.1071,2.25,8,4,High-Value At Risk
C01060,Discount-Led,23,2024-04-26,2,11,600.61,54.6009,0.4022,0.1818,0.8182,5,7,16,2026-03-03,2025-05-14,23,0.4783,26.1135,0.3043,1.4545,3,2,Discount-Driven
C01061,Dormant,14,2025-01-25,1,8,369.28,46.16,0.3086,0.0,0.25,4,3,31,2025-05-19,2025-03-28,311,0.5714,26.3771,0.2143,3.875,3,1,Dormant
C01062,Discount-Led,22,2024-05-27,3,12,645.49,53.7908,0.4343,0.3333,0.75,5,6,28,2025-12-29,2025-05-27,87,0.5455,29.3405,0.2727,2.3333,7,2,Discount-Driven
C01063,Loyal Growth,27,2023-12-27,1,11,1251.18,113.7436,0.1814,0.0909,0.6364,5,8,25,2026-03-18,2025-07-01,8,0.4074,46.34,0.2963,2.2727,1,0,Growth Loyalists
C01064,Discount-Led,13,2025-02-24,0,10,365.59,36.559,0.4932,0.1,0.8,4,6,27,2026-02-02,2025-05-12,52,0.7692,28.1223,0.4615,2.7,0,2,Discount-Driven
C01065,Loyal Growth,10,2025-05-26,0,18,1724.34,95.7967,0.2086,0.1667,0.7778,6,6,37,2026-03-07,2025-09-14,19,1.8,172.434,0.6,2.0556,1,3,Champions
C01066,Dormant,6,2025-09-25,2,2,48.27,24.135,0.4056,0.0,1.0,2,1,3,2025-09-28,2025-09-26,179,0.3333,8.045,0.1667,1.5,4,1,Dormant
C01067,Loyal Growth,19,2024-08-26,0,19,2060.77,108.4616,0.2962,0.1053,0.8421,6,10,41,2026-03-03,2025-05-09,23,1.0,108.4616,0.5263,2.1579,0,3,Champions
C01068,Discount-Led,21,2024-06-26,0,9,368.75,40.9722,0.5195,0.1111,0.8889,6,8,28,2026-03-02,2025-04-19,24,0.4286,17.5595,0.381,3.1111,1,2,Discount-Driven
C01069,Champions,18,2024-09-25,0,12,1912.68,159.39,0.0958,0.0,0.5833,6,6,26,2026-03-18,2025-06-07,8,0.6667,106.26,0.3333,2.1667,0,0,Growth Loyalists
C01070,Loyal Growth,10,2025-05-26,0,15,1700.23,113.3487,0.1993,0.0,0.7333,6,8,36,2026-03-18,2025-08-26,8,1.5,170.023,0.8,2.4,0,3,Champions
C01071,Dormant,14,2025-01-25,0,4,167.77,41.9425,0.2647,0.25,0.5,3,2,10,2025-06-21,2025-04-11,278,0.2857,11.9836,0.1429,2.5,3,1,Dormant
C01072,Discount-Led,11,2025-04-26,0,10,468.73,46.873,0.4192,0.0,0.7,4,7,22,2026-03-07,2025-06-13,19,0.9091,42.6118,0.6364,2.2,0,3,Champions
C01073,High-Value At Risk,23,2024-04-26,4,11,1960.28,178.2073,0.2502,0.3636,0.6364,4,3,35,2025-08-18,2025-04-04,220,0.4783,85.2296,0.1304,3.1818,11,4,High-Value At Risk
C01074,Dormant,17,2024-10-26,1,4,161.52,40.38,0.2915,0.0,0.5,3,2,9,2025-09-06,2025-04-03,201,0.2353,9.5012,0.1176,2.25,2,1,Dormant
C01075,Dormant,18,2024-09-25,1,5,185.46,37.092,0.3877,0.2,0.4,3,3,16,2025-08-04,2025-04-05,234,0.2778,10.3033,0.1667,3.2,3,1,Dormant
C01076,Loyal Growth,18,2024-09-25,0,10,818.2,81.82,0.2716,0.1,0.9,5,8,32,2026-03-09,2025-06-09,17,0.5556,45.4556,0.4444,3.2,1,2,Discount-Driven
C01077,High-Value At Risk,15,2024-12-25,4,14,2830.6,202.1857,0.2006,0.2857,0.5,4,6,41,2025-11-29,2025-03-28,117,0.9333,188.7067,0.4,2.9286,8,4,High-Value At Risk
C01078,High-Value At Risk,29,2023-10-27,2,14,2511.61,179.4007,0.1781,0.2857,0.6429,6,6,39,2025-11-29,2025-03-27,117,0.4828,86.6072,0.2069,2.7857,3,4,High-Value At Risk
C01079,Discount-Led,10,2025-05-26,2,12,605.89,50.4908,0.4846,0.0,0.75,5,4,25,2025-12-29,2025-07-30,87,1.2,60.589,0.4,2.0833,3,2,Discount-Driven
C01080,Loyal Growth,16,2024-11-25,1,13,1309.07,100.6977,0.2687,0.0,0.8462,6,8,33,2026-03-19,2025-05-23,7,0.8125,81.8169,0.5,2.5385,1,3,Champions
C01081,Loyal Growth,20,2024-07-26,0,11,1086.63,98.7845,0.2166,0.0,0.5455,5,8,25,2026-02-25,2025-05-31,29,0.55,54.3315,0.4,2.2727,0,0,Growth Loyalists
C01082,Dormant,13,2025-02-24,1,1,47.66,47.66,0.1789,0.0,0.0,1,1,2,2025-08-18,2025-08-18,220,0.0769,3.6662,0.0769,2.0,2,1,Dormant
C01083,Dormant,22,2024-05-27,1,3,78.26,26.0867,0.377,0.0,0.3333,3,2,8,2025-07-30,2025-04-09,239,0.1364,3.5573,0.0909,2.6667,3,1,Dormant
C01084,Dormant,6,2025-09-25,2,4,178.4,44.6,0.267,0.25,0.5,4,2,8,2025-10-25,2025-09-28,152,0.6667,29.7333,0.3333,2.0,7,1,Dormant
C01085,Dormant,7,2025-08-26,3,4,149.68,37.42,0.3702,0.0,0.25,3,3,5,2025-10-16,2025-08-27,161,0.5714,21.3829,0.4286,1.25,3,1,Dormant
C01086,Discount-Led,18,2024-09-25,0,9,400.48,44.4978,0.4296,0.0,1.0,5,6,25,2025-12-24,2025-05-18,92,0.5,22.2489,0.3333,2.7778,0,2,Discount-Driven
C01087,Discount-Led,9,2025-06-26,0,11,448.82,40.8018,0.4644,0.0909,0.7273,6,5,25,2025-12-30,2025-07-17,86,1.2222,49.8689,0.5556,2.2727,1,3,Champions
C01088,Discount-Led,12,2025-03-27,0,5,320.62,64.124,0.3837,0.2,1.0,3,4,13,2026-02-01,2025-10-20,53,0.4167,26.7183,0.3333,2.6,1,2,Discount-Driven
C01089,High-Value At Risk,35,2023-04-27,2,10,1965.7,196.57,0.2153,0.3,0.8,6,6,22,2025-11-08,2025-03-28,138,0.2857,56.1629,0.1714,2.2,4,4,High-Value At Risk
C01090,High-Value At Risk,21,2024-06-26,3,9,1527.06,169.6733,0.2065,0.2222,0.5556,4,4,15,2025-12-24,2025-03-30,92,0.4286,72.7171,0.1905,1.6667,3,4,High-Value At Risk
C01091,Loyal Growth,10,2025-05-26,0,13,1433.1,110.2385,0.2121,0.1538,0.8462,4,7,44,2026-03-12,2025-09-19,14,1.3,143.31,0.7,3.3846,0,3,Champions
C01092,Discount-Led,15,2024-12-25,1,8,375.04,46.88,0.4659,0.375,0.875,6,6,20,2026-01-05,2025-04-01,80,0.5333,25.0027,0.4,2.5,3,2,Discount-Driven
C01093,Loyal Growth,14,2025-01-25,0,10,917.43,91.743,0.3049,0.0,0.9,6,7,31,2026-03-11,2025-07-25,15,0.7143,65.5307,0.5,3.1,0,3,Champions
C01094,Loyal Growth,28,2023-11-26,1,11,1155.6,105.0545,0.2357,0.1818,0.7273,5,7,32,2026-03-14,2025-07-11,12,0.3929,41.2714,0.25,2.9091,3,0,Growth Loyalists
C01095,Discount-Led,10,2025-05-26,1,5,231.39,46.278,0.4616,0.0,1.0,4,4,8,2026-01-21,2025-07-01,64,0.5,23.139,0.4,1.6,1,2,Discount-Driven
C01096,Loyal Growth,21,2024-06-26,0,14,1413.08,100.9343,0.2901,0.1429,0.9286,5,7,28,2026-03-09,2025-08-08,17,0.6667,67.2895,0.3333,2.0,0,0,Growth Loyalists
C01097,Loyal Growth,13,2025-02-24,0,11,1131.29,102.8445,0.2086,0.2727,0.8182,4,7,34,2026-03-07,2025-05-11,19,0.8462,87.0223,0.5385,3.0909,1,3,Champions
C01098,Dormant,7,2025-08-26,2,2,99.55,49.775,0.1335,0.0,0.5,1,2,2,2025-09-27,2025-08-30,180,0.2857,14.2214,0.2857,1.0,4,1,Dormant
C01099,Dormant,8,2025-07-26,0,5,135.93,27.186,0.4159,0.0,0.4,3,2,12,2025-09-26,2025-08-10,181,0.625,16.9912,0.25,2.4,0,1,Dormant
C01100,Champions,36,2023-03-28,0,20,3337.13,166.8565,0.1033,0.0,0.4,6,9,42,2026-03-18,2025-06-01,8,0.5556,92.6981,0.25,2.1,0,0,Growth Loyalists
C01101,Champions,23,2024-04-26,2,14,2343.12,167.3657,0.117,0.0,0.5,5,7,44,2026-03-14,2025-07-04,12,0.6087,101.8748,0.3043,3.1429,3,0,Growth Loyalists
C01102,Loyal Growth,23,2024-04-26,1,16,1389.72,86.8575,0.243,0.0,0.75,6,7,41,2026-02-26,2025-06-22,28,0.6957,60.4226,0.3043,2.5625,1,0,Growth Loyalists
C01103,Discount-Led,17,2024-10-26,2,8,459.02,57.3775,0.4554,0.0,0.875,4,7,11,2026-01-19,2025-06-10,66,0.4706,27.0012,0.4118,1.375,2,2,Discount-Driven
C01104,Dormant,22,2024-05-27,0,4,177.49,44.3725,0.2662,0.25,0.25,4,3,11,2025-10-14,2025-04-04,163,0.1818,8.0677,0.1364,2.75,2,1,Dormant
C01105,Champions,33,2023-06-27,0,22,3661.41,166.4277,0.0888,0.0,0.6818,6,9,54,2026-03-18,2025-06-10,8,0.6667,110.9518,0.2727,2.4545,0,0,Growth Loyalists
C01106,Discount-Led,19,2024-08-26,2,9,338.5,37.6111,0.5019,0.0,0.7778,4,5,24,2026-02-18,2025-07-05,36,0.4737,17.8158,0.2632,2.6667,2,2,Discount-Driven
C01107,Champions,31,2023-08-27,0,14,2276.76,162.6257,0.0761,0.0,0.6429,4,7,30,2026-03-14,2025-07-22,12,0.4516,73.4439,0.2258,2.1429,0,0,Growth Loyalists
C01108,Loyal Growth,15,2024-12-25,0,13,1533.9,117.9923,0.2111,0.0,1.0,6,8,29,2026-02-25,2025-05-22,29,0.8667,102.26,0.5333,2.2308,1,3,Champions
C01109,Dormant,15,2024-12-25,0,5,263.63,52.726,0.3024,0.0,0.4,4,4,12,2025-09-01,2025-03-28,206,0.3333,17.5753,0.2667,2.4,2,1,Dormant
C01110,Loyal Growth,13,2025-02-24,2,14,1187.78,84.8414,0.2898,0.0,0.7143,5,8,36,2026-03-01,2025-07-18,25,1.0769,91.3677,0.6154,2.5714,2,3,Champions
C01111,Champions,18,2024-09-25,1,16,2233.78,139.6113,0.0865,0.0,0.75,5,7,34,2026-03-17,2025-08-14,9,0.8889,124.0989,0.3889,2.125,1,0,Growth Loyalists
C01112,High-Value At Risk,21,2024-06-26,4,9,1397.92,155.3244,0.2241,0.1111,0.3333,5,6,18,2025-12-21,2025-03-30,95,0.4286,66.5676,0.2857,2.0,5,4,High-Value At Risk
C01113,Discount-Led,21,2024-06-26,0,7,370.53,52.9329,0.4184,0.0,0.7143,5,4,13,2026-02-12,2025-07-14,42,0.3333,17.6443,0.1905,1.8571,0,2,Discount-Driven
C01114,Dormant,20,2024-07-26,1,3,168.74,56.2467,0.3068,0.3333,0.3333,2,3,6,2025-09-21,2025-04-05,186,0.15,8.437,0.15,2.0,4,1,Dormant
C01115,Dormant,12,2025-03-27,2,1,27.28,27.28,0.3289,1.0,0.0,1,1,4,2025-09-13,2025-09-13,194,0.0833,2.2733,0.0833,4.0,8,1,Dormant
C01116,Champions,26,2024-01-26,0,21,3063.72,145.8914,0.1076,0.0476,0.5238,5,9,56,2026-03-21,2025-05-06,5,0.8077,117.8354,0.3462,2.6667,0,0,Growth Loyalists
C01117,Champions,34,2023-05-28,0,22,3199.14,145.4155,0.1055,0.0455,0.3636,5,9,51,2026-03-22,2025-07-13,4,0.6471,94.0924,0.2647,2.3182,0,0,Growth Loyalists
